web-scraper-order,web-scraper-start-url,house-link,house-link-href,house-price,house-addr,house-availability,house-size,house-rooms,house-desc,house-baths
1587215382-355,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,"110 a 148 
							
							m² techados",,,
1587215443-1081,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,"41 a 119 
							
							m² techados",,,
1587215407-696,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,,,3 Baños
1587215407-568,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,Vista Brasil - Magdalena,https://urbania.pe/inmueble/proyecto-vista-brasil-magdalena-magdalena-orbea-mg-vida-sac-empresa-8001301,,,,,,,
1587215419-734,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,"USD 889,014",,,,,,
1587215492-1649,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,"56 a 118 
							
							m² techados",,,
1587215431-938,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,"65 a 75 
							
							m² techados",,,
1587215395-438,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,"S/ 862,500",,,,,,
1587215456-1133,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,Napanga 135,https://urbania.pe/inmueble/proyecto-napanga-135-lima-miraflores-prizzma-promotora-inmobiliaria-sac-empresa-8004474,,,,,,,
1587215431-958,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,2 a 3 dormitorios,,
1587215456-1212,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,,"92 a 155 
							
							m² techados",,,
1587215370-195,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,"S/ 273,000",,,,,,
1587215382-268,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,"Flat ""Front Tower"" - Entrega Marzo 2020",https://urbania.pe/inmueble/proyecto-flat-front-tower-entrega-marzo-2020-lima-magdalena-sastre-peru-sac-empresa-8003892,,,,,,,
1587215407-603,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,"Av. Arequipa 2575 . LINCE  , 
								 Lobaton, Lince",,,,,
1587215468-1305,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,"S/ 805,271",,,,,,
1587215480-1495,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,,
1587215468-1382,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,1 a 3 dormitorios,,
1587215443-1089,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,2 a 3 dormitorios,,
1587215382-333,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,Diciembre 2021,,,,
1587215395-416,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,Sq Concept - Proyecto con Bono Verde,https://urbania.pe/inmueble/proyecto-sq-concept-proyecto-con-bono-verde-lima-surquillo-hispano-peruana-de-construccion-201-1-sac-empresa-8004666,,,,,,,
1587215517-1944,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,"40 a 153 
							
							m² techados",,,
1587215529-2109,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,,,"Te gustaria vivir con las comodidades de un Hotel Boutique todo el año? Visite nuestro departamento modelo! El Edificio Sevilla contará con 30 departamentos de 1, 2, 3 y 4 dormitorios todos con vista a la calle. Techos altos en todas sus áreas lo cual hace que los espacios se sientan más amplios con mayor iluminación y ventilación. Las mamparas y ventanas contarán con marcos gruesos de aluminio blanco con sistema de cierre hermético que aisla el ruido. Acabados de vanguardia. Cocheras Paralelas. Exclusivas áreas comunes: Lobby amplio y elegante, piscina temperada, gimnasio, zona de parrilla, salón de niños, y sala de usos multiples para poder ejercitarse, relajarse y disfrutar en familia o con buenos amigos. Esquina Av. Arequipa 4099",
1587215456-1174,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,"Av. Circunvalación del Golf Los Incas 294, 
								 Surco, Santiago de Surco",,,,,
1587215407-583,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,"S/ 300,000",,,,,,
1587215456-1196,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=7,,,,,Noviembre 2020,,,,
1587215517-1896,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,"Calle Pontevedra 130 - Urb. Higuereta, 
								 Santiago de Surco, Lima",,,,,
1587215468-1391,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,1 a 3 dormitorios,,
1587215480-1445,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,"S/ 867,900",,,,,,
1587215431-848,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,Edificio Los Pinos - Santa Beatriz,https://urbania.pe/inmueble/proyecto-edificio-los-pinos-santa-beatriz-lima-cercado-santa-beatriz-mg-vida-sac-empresa-8002784,,,,,,,
1587215517-1980,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,,,,,,,,"Edificio Nitoa 3 - ""Vive Límite con San Isidro"" edificio en construcción. Nuestro proyecto Nitoa 3 es un espacio único en una muy exclusiva zona del distrito de Surquillo y nuestro tercer proyecto ubicado en Urb Limatambo límite con la zona financiera de San Isidro. En éste proyecto podrás contar con la mayor cantidad de accesos y facilidades a centros comerciales y restaurantes. El edificio está conformado de 31 departamentos. Por Etapa de Construcción visitanos en Caseta de Venta y recibe hasta S/ 24, 000* en tu Departamento!! Características de los departamentos: * Piso laminado. * Cocina con Muebles Altos y Bajos. * Tablero de granito en Cocina. * Closeth Completos. características del edificio: * 1 moderno Ascensor. * Hall de Recepción. * Área Comun. - contáctanos por whatsapp Y consulta por nuestros beneficios- Ver datos / Ver datos",
1587215370-257,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,,,,,"A un paso de San Isidro, en el nuevo Lince Financiero, el Residencial Italince: un edificio que cuenta con caracteristicas unicas como barra panoramica en azotea, piscina, gym, zonas parrillas, sum, areas reuniones, y los exclusivos Work&Space: tu zona privada para tu trabajo en total tranquilidad y privacidad. Departamentos para todo tipo de exigencias, de dos o tres dormitorios, duplex, departamentos con patio. Visita nuestro showroom y piloto.",
1587215431-974,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,,"Edifica presenta Studio 4, el espacio para vivir con estilo. Disfruta de las vistas, el malecón al aire libre. Todo a pie, todo fácil, todo cerca de la vida cultural, nocturna y gastronomía.",
1587215370-228,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,,,"46 
							
							m² techados",,,
1587215370-208,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,,,,"Jirón Bronsino 231, 
								 San Borja, San Borja",,,,,
1587215407-639,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,"80 
							
							m² techados",,,
1587215027-42,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=42,,,,,,,,,3 Baños
1587215407-672,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,,"Vive donde la naturaleza es parte de la ciudad. Vivir en Ficus es empezar a escribir tu historia en un verdadero hogar, rodeado de los parques mejor cuidados de Lima. Es saber que todo lo que te interesa está a unos cuantos pasos y que tu familia, vaya a donde vaya, siempre estará cerca. Es disfrutar de entretenimiento, educación, restaurantes y buena salud como parte de tu día a día. En una sola frase, es todo lo que imaginaste para los tuyos y mucho más. Av. Horacio Urteaga N° 432",
1587215492-1686,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,,,,,"Edificio Torres Paz de 32 departamentos frente a parque, diseñado por el estudio Vicca Verde, siguiendo criterios de arquitectura sostenible, con ambientes con una buena distribución, iluminación y ventilación en cada ambiente, así como excelentes acabados. Excelente conectividad: Rápido acceso a vías principales como Las Avenidas Grau Y Reducto, La Vía Expresa y la Bajada a la Costa Verde. ? Edificio de 7 pisos y un local comercial, manteniendo la escala de barrio tradicional de Barranco. Departamentos de 2 y 3 dormitorios. Flats y Dúplex desde 90 m2 hasta 314 m2. Altura de piso a techo de 2. 74 m2 Diseño sostenible: Sistema de Reciclaje de agua. Patio interior tradicional barranquino. Arquitectura y gestión por Vicca Verde Financia Banco bbva Continental. Entrega Inmediata- precios incluyen estacionamiento simple O doble (2 autos) Y 01 deposito. Para mayor información contáctenos a nuestro correo Ver datos o a nuestros teléfono Ver datos, un gusto atenderlo. Frente a Parque Torres Paz",
1587215407-645,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,"48 a 67 
							
							m² techados",,,
1587215395-549,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,,,,2 Baños
1587215382-398,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,,,"Residencial trento, es un edificio residencial que consta de solo 06 pisos y dos niveles de sótanos para estacionamientos. Ubicado en el corazón de Jesús María en calle Costa Rica N°140, excelente ubicación muy cerca universidades como la Del Pacifico y upc, a pocos metros, del Centro Comercial Real Plaza, para disfrutar la experiencia única de vivir cerca de todo. Constará con solo 36 departamentoss entre flats y dúplex con metrajes desde 95. 66m2 hasta 191. 33m2, con acabados de primera, ambientes totalmente iluminados y habilitados con punto de Gas para Cálidda en todos nuestros departamentos, el edificio cuenta con ascensor de última generación. Un espacio pensando en usted, donde podrá disfrutar la tranquilidad y seguridad que usted y su familia se merecen. Jr. Costa Rica N°140 Jesús María",
1587215395-480,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,Inmediata,,,,
1587215395-482,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,Inmediata,,,,
1587215529-2108,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,,1 a 3 dormitorios,,
1587215419-831,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,,,,,"Edificio de 24 departamentos, 21 estacionamientos Y 8 depositos. Arquitectura moderna, finos acabados Y diseño de interiores exclusivos. Departamentos de 1, 2 Y 3 dormitorios.",
1587215395-468,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,Inmediata,,,,
1587215529-2024,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,"S/ 932,720",,,,,,
1587215027-43,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=42,,,,,,,,,3 Baños
1587215492-1614,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,"Jr. Trujillo 717, 
								 Orrantia Del Mar, Magdalena",,,,,
1587215529-2012,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,"S/ 340,339",,,,,,
1587215529-2003,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,Actual Brasil,https://urbania.pe/inmueble/proyecto-actual-brasil-lima-jesus-maria-actual-8004591,,,,,,,
1587215382-375,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,,,2 a 4 dormitorios,,
1587215407-673,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,,,,,"Proyecto ubicado en Miraflores que cuenta con 159 departamentos con áreas desde los 80m2 hasta 212m2 de 1, 2, 3 y 4 ambientes distribuidos en 13 y 18 pisos respectivamente. Cuenta con áreas comunes como salón de usos múltiples para adultos, Fitness Center, Kids Playroom, Study Room, Family Room, Sport bar y un área bbq & Grill. Av. Paseo de la República 6190",
1587215395-530,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=12,,,,,,,,"Invent San Isidro es un exclusivo proyecto residencial ubicado en el corazón de la urbanización Corpac, emplazado en una de las mejores zonas del distrito, próximo al centro financiero de San Isidro y Miraflores. El proyecto consta de 29 departamentos y 80 estacionamientos distribuidos en 7 niveles y 3 Sótanos. Departamentos con una distribución fresca y flexible, ambientes amplios y excelente ventilación e iluminación natural. Av. Parque sur 240",
1587215529-2055,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,Marzo 2021,,,,
1587215517-1864,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=2,"Edificio Nitoa 3 - Dsctos de Hasta S/ 24,000 Realizando Una Visita Online",https://urbania.pe/inmueble/proyecto-edificio-nitoa-3-dsctos-de-hasta-s-24-000-realizando-una-visita-online-lima-surquillo-vita-in-inmobiliaria-sac-57912628,,,,,,,
1587215136-90,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=33,,,,,,,,,3 Baños
1587215382-332,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=13,,,,,Inmediata,,,,
1587215419-724,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,"USD 290,000",,,,,,
1587215492-1608,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=4,,,,"Av. Roosevelt 5963, 
								 Miraflores, Lima",,,,,
1587215443-1092,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,2 a 3 dormitorios,,
1587215504-1849,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=3,,,,,,,,,3 Baños
1587215468-1332,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,"Jirón Morro Solar N° 336 - 338, 
								 Santiago de Surco, Lima",,,,,
1587215027-44,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=42,,,,,,,,,4 Baños
1587215443-1116,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,,,"Un depa Invent no es solo un espacio donde vivir, es un lugar para crear experiencias y momentos que quedarán marcaros en nuestra memoria. Nos motiva crear espacios armónicos para cada una de las familias Invent, otorgando ambientes donde se integra la naturaleza y la tecnología creando un mejor lugar para ti. Invent San Felipe es un exclusivo proyecto residencial ubicado en la mejor zona de Jesús María, con una inmejorable vista al círculo militar y con una distribución de espacios fresca y versátil. El proyecto consta de 76 departamentos y 49 estacionamientos distribuidos en 19 pisos y 4 sótanos.",
1587215407-610,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,"Av. Arequipa 5020, 
								 Miraflores, Lima",,,,,
1587215431-914,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,Diciembre 2022,,,,
1587215480-1543,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,,"Proyecto Creativa Hello. Este es un edificio pensado para familias pequeñas y grandes, que recién comienzan o intereses particulares. Proyecto en Jirón Tomasal - Surco a 03 cdras. De Av. Encalada Edificio de 68 departamentos, 09 pisos y 04 sótanos. Departamentos flat de 01 y 03 dormitorios desde 43m2 a 100m2. Coworking, Lounge & Bar, Rooftop, Lobby, Zona de parrillas y Parqueo de Bicicletas. Jr. Tomasal 320 - Surco",
1587215443-1017,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,"S/ 389,504",,,,,,
1587215419-777,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=10,,,,,,"117 a 125 
							
							m² techados",,,
1587215431-972,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,,"08 Dptos. (Flats y Dúplex) desde 120 hasta 205 m² Estacionamiento y deposito por Dptos. Dúplex con Piscina y zona bbq. Acabados de Primer nivel. Sala-Comedor, cocina y estar Tv. 03 dormitorios y baño de visita. Balcón/Terrazas con vista a la calle",
1587215431-983,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,,,,,,,2 Baños
1587215443-1068,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=8,,,,,,"81 a 250 
							
							m² techados",,,
1587215370-192,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=14,Residencial Salamanca 11,https://urbania.pe/inmueble/proyecto-residencial-salamanca-11-lima-ate-vitarte-eficaxx-company-eirl-57850194,,,,,,,
1587215160-96,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=31,,,,,,,,,2 Baños
1587215529-2131,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=1,,,,,,,,,3 Baños
1587215407-609,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=11,,,,"Av. Malecón Bertolotto 760 San Miguel, 
								 San Miguel, Lima",,,,,
1587215468-1377,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,1 a 3 dormitorios,,
1587215480-1530,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=5,,,,,,,2 a 3 dormitorios,,
1587215468-1392,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=6,,,,,,,2 a 4 dormitorios,,
1587215431-877,https://urbania.pe/buscar/venta-de-departamentos-en-lima?page=9,,,"S/ 211,791",,,,,,
